codigo_municipio,anno,cantidad,delito
05318,2011,2,5
05318,2012,7,1
05318,2012,2,5
05318,2013,17,1
05318,2013,4,5
05318,2014,11,1
05318,2014,2,3
05318,2015,6,1
05318,2016,15,1
05318,2016,1,3
05318,2016,2,5
05318,2017,9,1
05318,2017,10,3
05318,2017,2,5
05318,2018,10,1
05318,2018,11,3
05318,2019,12,1
05318,2019,2,3
05318,2020,11,1
05318,2020,36,2
05318,2020,5,3
05318,2020,2,5
05318,2020,48,6
05318,2020,71,7
05318,2021,16,1
05318,2021,73,2
05318,2021,4,3
05318,2021,2,5
05318,2021,107,7
05318,2022,15,1
05318,2022,67,2
05318,2022,1,3
05318,2022,73,6
05318,2022,240,7
05318,2023,10,1
05318,2023,109,2
05318,2023,3,3
05318,2023,6,5
05318,2023,73,6
05318,2023,142,7
05318,2024,2,2
05318,2024,5,6
05318,2024,14,7
05321,2014,1,1
05321,2017,1,1
05321,2018,2,4
05321,2020,4,2
05321,2020,3,6
05321,2020,6,7
05321,2021,11,2
05321,2021,2,7
05321,2022,1,1
05321,2022,5,2
05321,2022,6,6
05321,2022,18,7
05321,2023,13,2
05321,2023,10,6
05321,2023,37,7
05321,2024,2,7
05347,2015,1,3
05347,2017,1,3
05347,2019,1,1
05347,2019,1,3
05347,2020,3,2
05347,2020,4,6
05347,2020,2,7
05347,2021,1,2
05347,2021,1,7
05347,2022,1,2
05347,2022,1,6
05347,2022,2,7
05347,2023,2,2
05347,2023,9,6
05347,2023,6,7
05353,2013,1,1
05353,2013,2,3
05353,2014,1,3
05353,2015,2,3
05353,2017,1,1
05353,2018,1,3
05353,2019,1,1
05353,2020,2,7
05353,2021,1,1
05353,2021,4,2
05353,2021,1,7
05353,2022,1,2
05353,2022,2,6
05353,2022,2,7
05353,2023,7,2
05353,2023,2,3
05353,2023,6,6
05353,2023,6,7
05360,2010,59,1
05360,2010,6,5
05360,2011,114,1
05360,2011,6,4
05360,2011,20,5
05360,2012,160,1
05360,2012,26,5
05360,2013,188,1
05360,2013,2,4
05360,2013,46,5
05360,2014,64,1
05360,2014,8,5
05360,2015,77,1
05360,2015,4,5
05360,2016,73,1
05360,2016,4,5
05360,2017,122,1
05360,2017,2,4
05360,2017,6,5
05360,2018,74,1
05360,2018,2,3
05360,2018,2,4
05360,2018,4,5
05360,2019,93,1
05360,2019,1,3
05360,2019,2,5
05360,2020,70,1
05360,2020,297,2
05360,2020,2,5
05360,2020,293,6
05360,2020,127,7
05360,2021,74,1
05360,2021,254,2
05360,2021,197,7
05360,2022,89,1
05360,2022,257,2
05360,2022,257,6
05360,2022,291,7
05360,2023,22,1
05360,2023,437,2
05360,2023,400,6
05360,2023,282,7
05360,2024,2,1
05360,2024,27,2
05360,2024,15,6
05360,2024,7,7
05361,2016,1,3
05361,2017,1,3
05361,2019,3,1
05361,2019,2,3
05361,2020,1,1
05361,2020,1,2
05361,2020,9,6
05361,2020,2,7
05361,2021,8,7
05361,2022,6,6
05361,2022,27,7
05361,2023,2,2
05361,2023,10,6
05361,2023,15,7
05361,2024,1,2
05361,2024,1,6
05364,2020,2,2
05364,2020,1,3
05364,2020,2,6
05364,2020,5,7
05364,2021,2,2
05364,2021,5,7
05364,2022,2,2
05364,2022,3,6
05364,2022,20,7
05364,2023,1,1
05364,2023,9,2
05364,2023,4,3
05364,2023,10,6
05364,2023,10,7
05368,2014,1,3
05368,2015,1,3
05368,2016,4,3
05368,2019,3,3
05368,2020,1,2
05368,2020,1,3
05368,2020,2,6
05368,2020,5,7
05368,2021,2,1
05368,2021,6,2
05368,2021,1,3
05368,2021,9,7
05368,2022,1,1
05368,2022,4,2
05368,2022,1,3
05368,2022,13,6
05368,2022,13,7
05368,2023,5,2
05368,2023,3,3
05368,2023,8,6
05368,2023,15,7
05368,2024,1,6
05368,2024,1,7
05376,2011,1,3
05376,2013,2,1
05376,2014,3,1
05376,2014,2,3
05376,2015,5,1
05376,2015,10,3
05376,2016,2,1
05376,2016,3,3
05376,2017,2,1
05376,2017,14,3
05376,2018,2,1
05376,2018,5,3
05376,2019,6,1
05376,2020,4,1
05376,2020,16,2
05376,2020,58,6
05376,2020,48,7
05376,2021,4,1
05376,2021,46,2
05376,2021,3,3
05376,2021,2,5
05376,2021,55,7
05376,2022,5,1
05376,2022,44,2
05376,2022,1,3
05376,2022,40,6
05376,2022,84,7
05376,2023,2,1
05376,2023,60,2
05376,2023,1,3
05376,2023,2,5
05376,2023,90,6
05376,2023,64,7
05376,2024,4,2
05376,2024,2,6
05376,2024,5,7
05380,2010,9,1
05380,2010,1,3
05380,2011,29,1
05380,2011,4,5
05380,2012,29,1
05380,2012,1,3
05380,2012,2,5
05380,2013,22,1
05380,2013,2,3
05380,2013,6,5
05380,2014,15,1
05380,2015,11,1
05380,2015,4,4
05380,2015,2,5
05380,2016,7,1
05380,2017,14,1
05380,2017,4,5
05380,2018,11,1
05380,2018,1,3
05380,2018,2,4
05380,2018,2,5
05380,2019,13,1
05380,2020,14,1
05380,2020,41,2
05380,2020,1,3
05380,2020,2,4
05380,2020,76,6
05380,2020,59,7
05380,2021,17,1
05380,2021,67,2
05380,2021,53,7
05380,2022,21,1
05380,2022,53,2
05380,2022,2,3
05380,2022,88,6
05380,2022,84,7
05380,2023,7,1
05380,2023,72,2
05380,2023,1,3
05380,2023,102,6
05380,2023,78,7
05380,2024,2,1
05380,2024,6,2
05380,2024,1,6
05380,2024,4,7
05390,2010,2,4
05390,2013,2,1
05390,2013,2,5
05390,2015,1,3
05390,2016,1,1
05390,2016,2,5
05390,2017,2,5
05390,2018,1,1
05390,2018,2,5
05390,2019,2,1
05390,2019,2,5
05390,2020,8,2
05390,2020,11,6
05390,2020,8,7
05390,2021,3,1
05390,2021,2,2
05390,2021,9,7
05390,2022,7,1
05390,2022,2,2
05390,2022,14,6
05390,2022,18,7
05390,2023,2,1
05390,2023,8,2
05390,2023,22,6
05390,2023,3,7
05390,2024,2,1
05390,2024,1,2
05390,2024,1,6
05400,2013,2,3
05400,2014,1,1
05400,2014,5,3
05400,2014,2,4
05400,2015,2,1
05400,2015,7,3
05400,2016,3,1
05400,2017,3,1
05400,2017,6,3
05400,2017,4,4
05400,2019,1,1
05400,2019,3,3
05400,2020,3,2
05400,2020,3,3
05400,2020,5,6
05400,2020,8,7
05400,2021,2,1
05400,2021,3,2
05400,2021,1,3
05400,2021,5,7
05400,2022,5,1
05400,2022,8,2
05400,2022,5,3
05400,2022,11,6
05400,2022,19,7
05400,2023,1,1
05400,2023,18,2
05400,2023,16,6
05400,2023,33,7
05400,2024,1,1
05400,2024,1,2
05400,2024,1,3
05400,2024,2,7
05411,2015,1,3
05411,2018,1,3
05411,2018,2,5
05411,2020,2,6
05411,2021,3,2
05411,2021,1,3
05411,2022,1,3
05411,2022,3,6
05411,2022,4,7
05411,2023,1,2
05411,2023,3,3
05411,2023,2,6
05411,2023,10,7
05411,2024,1,2
05425,2011,1,3
05425,2013,1,1
05425,2013,2,5
05425,2014,1,3
05425,2017,1,1
05425,2017,1,3
05425,2017,2,5
05425,2019,2,3
05425,2020,1,2
05425,2020,2,6
05425,2020,7,7
05425,2021,1,1
05425,2021,2,2
05425,2021,2,3
05425,2021,2,7
05425,2022,2,2
05425,2022,1,3
05425,2022,8,6
05425,2022,6,7
05425,2023,10,2
05425,2023,1,3
05425,2023,4,5
05425,2023,8,6
05425,2023,7,7
05425,2024,1,1
05425,2024,1,2
05440,2011,3,1
05440,2011,1,3
05440,2011,4,5
05440,2012,3,1
05440,2013,15,1
05440,2013,2,3
05440,2014,5,1
05440,2014,2,3
05440,2014,2,5
05440,2015,16,1
05440,2015,3,3
05440,2016,17,1
05440,2016,2,5
05440,2017,9,1
05440,2017,6,3
05440,2017,2,5
05440,2018,13,1
05440,2018,2,3
05440,2019,16,1
05440,2019,2,3
05440,2020,7,1
05440,2020,53,2
05440,2020,1,3
05440,2020,2,5
05440,2020,28,6
05440,2020,37,7
05440,2021,17,1
05440,2021,59,2
05440,2021,59,7
05440,2022,17,1
05440,2022,92,2
05440,2022,2,3
05440,2022,82,6
05440,2022,152,7
05440,2023,11,1
05440,2023,102,2
05440,2023,2,3
05440,2023,77,6
05440,2023,105,7
05440,2024,2,1
05440,2024,9,2
05440,2024,3,6
05440,2024,1,7
05467,2016,1,3
05467,2017,1,1
05467,2017,4,3
05467,2018,2,5
05467,2020,2,1
05467,2020,1,2
05467,2020,6,6
05467,2020,8,7
05467,2021,2,3
05467,2021,9,7
05467,2022,3,2
05467,2022,18,7
05467,2023,4,2
05467,2023,11,6
05467,2023,17,7
05475,2021,1,7
05475,2024,1,6
05480,2010,2,5
05480,2013,1,3
05480,2017,3,3
05480,2018,2,3
05480,2019,2,1
05480,2019,2,4
05480,2020,1,1
05480,2020,6,2
05480,2020,2,3
05480,2020,3,6
05480,2020,3,7
05480,2021,5,2
05480,2021,1,7
05480,2022,7,2
05480,2022,1,3
05480,2022,5,6
05480,2022,2,7
05480,2023,1,1
05480,2023,11,2
05480,2023,9,6
05480,2023,7,7
05483,2016,1,3
05483,2017,2,3
05483,2018,1,3
05483,2018,2,5
05483,2019,2,3
05483,2020,1,2
05483,2020,2,3
05483,2020,2,6
05483,2020,3,7
05483,2021,2,2
05483,2021,1,3
05483,2021,6,7
05483,2022,2,6
05483,2022,5,7
05483,2023,2,7
05490,2014,1,1
05490,2015,2,3
05490,2017,1,1
05490,2017,2,3
05490,2019,2,1
05490,2019,1,3
05490,2020,9,2
05490,2020,9,6
05490,2020,1,7
05490,2021,2,1
05490,2021,25,2
05490,2021,2,7
05490,2022,2,1
05490,2022,14,2
05490,2022,12,6
05490,2022,8,7
05490,2023,1,1
05490,2023,19,2
05490,2023,20,6
05490,2023,8,7
05490,2024,4,2
05490,2024,1,7
05495,2010,1,1
05495,2017,1,3
05495,2018,1,3
05495,2019,1,3
05495,2020,4,2
05495,2020,5,6
05495,2020,4,7
05495,2021,2,2
05495,2021,3,7
05495,2022,1,3
05495,2022,3,6
05495,2022,6,7
05495,2023,4,2
05495,2023,10,6
05495,2023,3,7
05495,2024,2,6
05495,2024,1,7
05501,2016,1,1
05501,2023,2,7
05541,2013,2,1
05541,2014,4,1
05541,2015,2,1
05541,2015,4,4
05541,2016,1,1
05541,2016,1,3
05541,2018,2,1
05541,2018,2,3
05541,2020,4,1
05541,2020,3,2
05541,2020,8,6
05541,2020,15,7
05541,2021,2,1
05541,2021,13,2
05541,2021,2,5
05541,2021,15,7
05541,2022,9,1
05541,2022,14,2
05541,2022,13,6
05541,2022,35,7
05541,2023,1,1
05541,2023,22,2
05541,2023,1,3
05541,2023,17,6
05541,2023,28,7
05541,2024,1,6
05541,2024,5,7
05543,2020,1,6
05543,2022,1,6
05543,2023,1,6
05576,2013,1,3
05576,2015,1,3
05576,2020,1,2
05576,2020,2,6
05576,2020,1,7
05576,2021,2,2
05576,2021,1,7
05576,2022,1,1
05576,2022,1,3
05576,2022,2,6
05576,2023,3,6
05576,2023,2,7
05576,2024,1,7
05579,2010,1,1
05579,2010,2,4
05579,2011,2,1
05579,2011,1,3
05579,2011,2,5
05579,2012,4,1
05579,2012,4,3
05579,2012,2,5
05579,2013,3,1
05579,2013,2,3
05579,2013,2,5
05579,2014,1,1
05579,2015,2,1
05579,2015,4,3
05579,2016,4,1
05579,2016,9,3
05579,2017,1,1
05579,2017,4,3
05579,2017,2,5
05579,2018,2,1
05579,2018,2,3
05579,2018,2,4
05579,2019,2,1
05579,2019,6,3
05579,2020,4,1
05579,2020,25,2
05579,2020,2,3
05579,2020,42,6
05579,2020,30,7
05579,2021,1,1
05579,2021,30,2
05579,2021,22,7
05579,2022,2,1
05579,2022,42,2
05579,2022,2,4
05579,2022,38,6
05579,2022,34,7
05579,2023,52,2
05579,2023,8,3
05579,2023,50,6
05579,2023,22,7
05579,2024,1,1
05579,2024,1,2
05579,2024,2,6
05579,2024,1,7
05585,2010,9,3
05585,2011,3,3
05585,2013,1,3
05585,2014,2,3
05585,2017,1,3
05585,2018,2,3
05585,2019,1,1
05585,2019,4,3
05585,2019,2,5
05585,2020,1,1
05585,2020,5,2
05585,2020,2,3
05585,2020,6,6
05585,2020,2,7
05585,2021,4,7
05585,2022,2,2
05585,2022,9,6
05585,2022,4,7
05585,2023,1,2
05585,2023,13,6
05585,2023,3,7
05591,2013,2,1
05591,2013,2,3
05591,2014,2,1
05591,2015,1,3
05591,2015,2,5
05591,2016,1,3
05591,2016,2,5
05591,2017,2,1
05591,2017,10,3
05591,2017,6,5
05591,2018,1,1
05591,2018,10,3
05591,2019,6,1
05591,2019,3,3
05591,2019,2,5
05591,2020,3,1
05591,2020,5,2
05591,2020,2,3
05591,2020,24,6
05591,2020,10,7
05591,2021,4,1
05591,2021,8,2
05591,2021,3,3
05591,2021,15,7
05591,2022,5,1
05591,2022,11,2
05591,2022,4,3
05591,2022,2,5
05591,2022,29,6
05591,2022,16,7
05591,2023,6,1
05591,2023,17,2
05591,2023,2,3
05591,2023,6,5
05591,2023,27,6
05591,2023,10,7
05591,2024,2,1
05591,2024,2,6
05604,2015,1,3
05604,2016,1,3
05604,2017,2,1
05604,2017,3,3
05604,2018,1,3
05604,2020,20,2
05604,2020,10,6
05604,2020,1,7
05604,2021,1,1
05604,2021,34,2
05604,2021,2,3
05604,2021,5,7
05604,2022,3,1
05604,2022,53,2
05604,2022,1,3
05604,2022,24,6
05604,2022,14,7
05604,2023,68,2
05604,2023,3,3
05604,2023,46,6
05604,2023,8,7
05604,2024,11,2
05604,2024,1,6
05607,2010,1,1
05607,2011,2,1
05607,2013,1,1
05607,2014,3,1
05607,2015,2,3
05607,2017,2,1
05607,2017,4,3
05607,2018,2,1
05607,2018,1,3
05607,2019,1,3
05607,2020,2,1
05607,2020,1,2
05607,2020,1,3
05607,2020,23,6
05607,2020,26,7
05607,2021,1,1
05607,2021,10,2
05607,2021,2,3
05607,2021,45,7
05607,2022,1,1
05607,2022,6,2
05607,2022,2,3
05607,2022,31,6
05607,2022,95,7
05607,2023,1,1
05607,2023,20,2
05607,2023,43,6
05607,2023,131,7
05607,2024,2,6
05607,2024,2,7
05615,2010,3,1
05615,2010,2,4
05615,2011,3,1
05615,2011,1,3
05615,2011,2,5
05615,2012,6,1
05615,2013,24,1
05615,2013,2,3
05615,2013,2,4
05615,2013,4,5
05615,2014,7,1
05615,2014,1,3
05615,2014,2,4
05615,2014,2,5
05615,2015,22,1
05615,2015,5,3
05615,2016,22,1
05615,2016,5,3
05615,2016,2,4
05615,2016,2,5
05615,2017,25,1
05615,2017,8,3
05615,2017,2,5
05615,2018,17,1
05615,2018,7,3
05615,2018,4,5
05615,2019,23,1
05615,2019,6,3
05615,2020,23,1
05615,2020,38,2
05615,2020,5,3
05615,2020,172,6
05615,2020,104,7
05615,2021,21,1
05615,2021,67,2
05615,2021,6,3
05615,2021,147,7
05615,2022,25,1
05615,2022,97,2
05615,2022,2,3
05615,2022,2,4
05615,2022,2,5
05615,2022,230,6
05615,2022,408,7
05615,2023,11,1
05615,2023,180,2
05615,2023,1,3
05615,2023,256,6
05615,2023,261,7
05615,2024,13,2
05615,2024,10,6
05615,2024,9,7
05628,2017,2,3
05628,2020,1,3
05628,2020,1,6
05628,2022,1,2
05628,2022,1,6
05628,2023,2,2
05628,2023,4,6
05631,2010,10,1
05631,2010,4,5
05631,2011,29,1
05631,2011,16,5
05631,2012,62,1
05631,2012,4,4
05631,2012,4,5
05631,2013,36,1
05631,2013,18,5
05631,2014,25,1
05631,2014,1,3
05631,2014,2,5
05631,2015,24,1
05631,2015,2,3
05631,2015,6,5
05631,2016,12,1
05631,2016,4,5
05631,2017,17,1
05631,2017,2,5
05631,2018,23,1
05631,2018,1,3
05631,2018,2,5
05631,2019,14,1
05631,2019,1,3
05631,2019,2,4
05631,2020,17,1
05631,2020,47,2
05631,2020,2,4
05631,2020,130,6
05631,2020,91,7
05631,2021,20,1
05631,2021,90,2
05631,2021,102,7
05631,2022,24,1
05631,2022,117,2
05631,2022,137,6
05631,2022,175,7
05631,2023,8,1
05631,2023,101,2
05631,2023,189,6
05631,2023,171,7
05631,2024,2,1
05631,2024,5,2
05631,2024,1,6
05631,2024,7,7
05642,2011,1,3
05642,2015,1,3
05642,2017,1,1
05642,2017,2,3
05642,2018,2,3
05642,2019,1,3
05642,2019,2,4
05642,2020,1,1
05642,2020,2,2
05642,2020,1,3
05642,2020,10,6
05642,2020,3,7
05642,2021,1,1
05642,2021,10,2
05642,2021,5,7
05642,2022,2,1
05642,2022,4,2
05642,2022,1,3
05642,2022,9,6
05642,2022,13,7
05642,2023,8,2
05642,2023,2,3
05642,2023,8,6
05642,2023,4,7
05642,2024,1,2
05642,2024,1,7
05647,2013,1,3
05647,2015,1,3
05647,2016,1,3
05647,2017,3,3
05647,2018,1,3
05647,2019,1,1
05647,2019,2,3
05647,2020,1,2
05647,2020,2,3
05647,2020,3,6
05647,2020,2,7
05647,2021,1,2
05647,2021,10,7
05647,2022,2,2
05647,2022,3,3
05647,2022,7,6
05647,2022,6,7
05647,2023,4,2
05647,2023,6,6
05647,2023,5,7
05649,2016,1,1
05649,2017,3,3
05649,2018,2,5
05649,2019,2,3
05649,2020,5,2
05649,2020,1,3
05649,2020,12,6
05649,2020,11,7
05649,2021,12,2
05649,2021,5,3
05649,2021,8,7
05649,2022,7,2
05649,2022,1,3
05649,2022,7,6
05649,2022,24,7
05649,2023,8,2
05649,2023,2,3
05649,2023,9,6
05649,2023,15,7
05649,2024,1,2
05649,2024,2,6
05649,2024,1,7
05652,2017,1,3
05652,2018,2,5
05652,2020,2,5
05652,2020,1,6
05652,2020,2,7
05652,2021,2,5
05652,2022,1,1
05652,2022,2,2
05652,2022,2,6
05652,2022,2,7
05652,2023,2,2
05652,2023,3,6
05652,2023,2,7
05656,2013,1,1
05656,2013,2,5
05656,2014,1,1
05656,2015,1,3
05656,2016,2,4
05656,2018,1,1
05656,2018,3,3
05656,2018,2,4
05656,2019,1,3
05656,2020,1,1
05656,2020,2,2
05656,2020,1,3
05656,2020,12,6
05656,2020,19,7
05656,2021,2,1
05656,2021,13,2
05656,2021,13,7
05656,2022,1,1
05656,2022,11,2
05656,2022,11,6
05656,2022,23,7
05656,2023,2,1
05656,2023,21,2
05656,2023,16,6
05656,2023,24,7
05656,2024,3,2
05656,2024,1,6
05658,2014,2,3
05658,2015,3,3
05658,2017,2,3
05658,2020,1,7
05658,2021,1,2
05658,2022,2,2
05658,2022,2,3
05658,2022,2,6
05658,2022,8,7
05658,2023,1,1
05658,2023,2,3
05658,2023,2,6
05659,2017,1,1
05659,2020,1,1
05659,2020,3,2
05659,2020,3,6
05659,2020,1,7
05659,2021,2,2
05659,2022,3,2
05659,2022,2,7
05659,2023,2,2
05659,2023,2,6
05659,2023,5,7
05659,2024,1,6
05660,2010,1,1
05660,2010,2,5
05660,2012,1,3
05660,2013,1,1
05660,2013,1,3
05660,2014,2,1
05660,2014,4,5
05660,2015,2,1
05660,2015,1,3
05660,2015,2,5
05660,2016,2,1
05660,2016,4,5
05660,2018,3,1
05660,2018,1,3
05660,2019,3,1
05660,2019,2,5
05660,2020,10,2
05660,2020,1,3
05660,2020,2,5
05660,2020,1,6
05660,2020,3,7
05660,2021,2,1
05660,2021,5,2
05660,2021,1,3
05660,2021,5,7
05660,2022,3,1
05660,2022,7,2
05660,2022,2,5
05660,2022,14,6
05660,2022,6,7
05660,2023,1,1
05660,2023,16,6
05660,2023,13,7
05660,2024,1,1
05660,2024,1,2
05660,2024,1,7
05664,2013,1,3
05664,2014,3,1
05664,2014,7,3
05664,2015,2,1
05664,2015,5,3
05664,2016,2,1
05664,2016,1,3
05664,2017,7,1
05664,2017,5,3
05664,2018,3,1
05664,2018,4,3
05664,2019,6,1
05664,2019,6,3
05664,2020,4,1
05664,2020,15,2
05664,2020,8,3
05664,2020,2,5
05664,2020,18,6
05664,2020,13,7
05664,2021,11,1
05664,2021,18,2
05664,2021,2,3
05664,2021,13,7
05664,2022,3,1
05664,2022,22,2
05664,2022,1,3
05664,2022,22,6
05664,2022,28,7
05664,2023,4,1
05664,2023,45,2
05664,2023,34,6
05664,2023,21,7
05664,2024,2,2
05665,2010,1,3
05665,2013,1,3
05665,2015,1,3
05665,2017,1,3
05665,2018,1,3
05665,2020,3,2
05665,2020,5,6
05665,2020,9,7
05665,2021,2,2
05665,2022,6,2
05665,2022,4,7
05665,2023,9,2
05665,2023,3,6
05665,2023,6,7
05667,2013,1,1
05667,2015,1,1
05667,2016,1,3
05667,2017,1,3
05667,2018,2,3
05667,2019,1,3
05667,2020,3,1
05667,2020,4,2
05667,2020,1,3
05667,2020,6,6
05667,2020,7,7
05667,2021,1,1
05667,2021,13,2
05667,2021,1,3
05667,2021,7,7
05667,2022,2,1
05667,2022,9,2
05667,2022,6,6
05667,2022,20,7
05667,2023,17,2
05667,2023,2,3
05667,2023,18,6
05667,2023,13,7
05667,2024,2,2
05667,2024,3,7
05670,2012,1,1
05670,2012,2,5
05670,2014,2,3
05670,2015,6,3
05670,2016,2,3
05670,2017,1,3
05670,2018,5,3
05670,2019,1,1
05670,2019,10,3
05670,2019,2,5
05670,2020,1,1
05670,2020,3,2
05670,2020,1,3
05670,2020,8,6
05670,2020,7,7
05670,2021,7,2
05670,2021,2,3
05670,2021,8,7
05670,2022,3,1
05670,2022,11,2
05670,2022,3,3
05670,2022,13,6
05670,2022,20,7
05670,2023,17,2
05670,2023,6,3
05670,2023,17,6
05670,2023,11,7
05670,2024,1,2
05670,2024,1,6
05674,2011,1,1
05674,2011,2,5
05674,2013,1,1
05674,2013,2,5
05674,2014,3,1
05674,2014,4,3
05674,2014,2,5
05674,2015,2,3
05674,2016,1,1
05674,2016,3,3
05674,2017,4,3
05674,2018,2,3
05674,2019,1,1
05674,2019,2,3
05674,2020,1,1
05674,2020,6,2
05674,2020,1,3
05674,2020,11,6
05674,2020,26,7
05674,2021,6,1
05674,2021,8,2
05674,2021,1,3
05674,2021,11,7
05674,2022,1,1
05674,2022,12,2
05674,2022,7,6
05674,2022,54,7
05674,2023,16,2
05674,2023,14,6
05674,2023,65,7
05674,2024,1,2
05674,2024,4,7
05679,2010,1,1
05679,2010,2,5
05679,2011,1,1
05679,2011,2,5
05679,2012,3,1
05679,2012,1,3
05679,2012,4,5
05679,2013,6,1
05679,2013,1,3
05679,2013,8,5
05679,2014,1,1
05679,2015,1,1
05679,2015,2,5
05679,2016,2,3
05679,2016,2,5
05679,2017,4,1
05679,2017,4,3
05679,2017,4,5
05679,2018,3,1
05679,2018,4,5
05679,2019,3,1
05679,2019,2,3
05679,2019,2,5
05679,2020,3,1
05679,2020,12,2
05679,2020,9,6
05679,2020,16,7
05679,2021,3,1
05679,2021,4,2
05679,2021,2,5
05679,2021,23,7
05679,2022,1,1
05679,2022,5,2
05679,2022,11,6
05679,2022,40,7
05679,2023,14,2
05679,2023,2,3
05679,2023,19,6
05679,2023,26,7
05679,2024,1,3
05679,2024,4,6
05679,2024,2,7
05686,2011,2,3
05686,2012,4,1
05686,2012,3,3
05686,2012,4,5
05686,2013,7,1
05686,2013,4,3
05686,2013,8,5
05686,2014,3,1
05686,2014,11,3
05686,2014,4,5
05686,2015,18,3
05686,2016,2,1
05686,2016,8,3
05686,2016,4,5
05686,2017,2,1
05686,2017,20,3
05686,2017,2,4
05686,2017,2,5
05686,2018,3,1
05686,2018,12,3
05686,2019,3,1
05686,2019,15,3
05686,2019,8,5
05686,2020,2,1
05686,2020,21,2
05686,2020,8,3
05686,2020,14,6
05686,2020,30,7
05686,2021,4,1
05686,2021,19,2
05686,2021,5,3
05686,2021,27,7
05686,2022,6,1
05686,2022,22,2
05686,2022,6,3
05686,2022,21,6
05686,2022,57,7
05686,2023,3,1
05686,2023,49,2
05686,2023,14,3
05686,2023,38,6
05686,2023,64,7
05686,2024,3,2
05686,2024,2,6
05686,2024,5,7
05690,2015,2,1
05690,2015,1,3
05690,2015,2,5
05690,2016,2,1
05690,2016,3,3
05690,2017,1,1
05690,2017,2,3
05690,2018,3,1
05690,2018,5,3
05690,2019,1,1
05690,2019,6,3
05690,2020,2,1
05690,2020,5,2
05690,2020,1,3
05690,2020,14,6
05690,2020,6,7
05690,2021,5,2
05690,2021,3,3
05690,2021,2,5
05690,2021,16,7
05690,2022,1,2
05690,2022,8,3
05690,2022,10,6
05690,2022,28,7
05690,2023,4,1
05690,2023,14,2
05690,2023,5,3
05690,2023,14,6
05690,2023,21,7
05690,2024,2,2
05690,2024,1,3
05690,2024,2,6
05690,2024,2,7
05697,2012,1,1
05697,2012,2,5
05697,2013,2,1
05697,2013,1,3
05697,2013,2,5
05697,2014,2,1
05697,2014,1,3
05697,2014,4,5
05697,2015,2,1
05697,2015,2,3
05697,2015,2,5
05697,2016,3,1
05697,2016,1,3
05697,2016,2,5
05697,2017,1,1
05697,2017,5,3
05697,2017,2,5
05697,2018,3,1
05697,2018,2,3
05697,2019,3,1
05697,2019,3,3
05697,2020,2,1
05697,2020,12,2
05697,2020,1,3
05697,2020,9,6
05697,2020,11,7
05697,2021,4,1
05697,2021,16,2
05697,2021,4,5
05697,2021,17,7
05697,2022,4,1
05697,2022,25,2
05697,2022,4,3
05697,2022,18,6
05697,2022,38,7
05697,2023,55,2
05697,2023,6,3
05697,2023,24,6
05697,2023,34,7
05697,2024,2,6
05697,2024,2,7
05736,2013,1,1
05736,2015,1,1
05736,2017,1,1
05736,2020,1,1
05736,2020,50,2
05736,2020,22,6
05736,2020,7,7
05736,2021,2,1
05736,2021,103,2
05736,2021,1,3
05736,2021,15,7
05736,2022,1,1
05736,2022,83,2
05736,2022,18,6
05736,2022,10,7
05736,2023,167,2
05736,2023,1,3
05736,2023,19,6
05736,2023,18,7
05736,2024,12,2
05736,2024,1,6
05736,2024,2,7
05756,2011,3,3
05756,2012,1,1
05756,2013,2,3
05756,2014,5,3
05756,2015,5,3
05756,2016,8,3
05756,2017,4,3
05756,2017,2,4
05756,2018,1,1
05756,2018,3,3
05756,2019,4,3
05756,2020,1,1
05756,2020,10,2
05756,2020,2,3
05756,2020,26,6
05756,2020,15,7
05756,2021,18,2
05756,2021,1,3
05756,2021,15,7
05756,2022,9,2
05756,2022,11,6
05756,2022,27,7
05756,2023,21,2
05756,2023,33,6
05756,2023,9,7
05756,2024,1,1
05756,2024,1,2
05756,2024,1,7
05761,2011,1,1
05761,2013,5,1
05761,2013,6,5
05761,2014,1,1
05761,2015,6,1
05761,2015,1,3
05761,2016,1,1
05761,2017,1,1
05761,2018,2,1
05761,2018,3,3
05761,2020,2,1
05761,2020,8,2
05761,2020,2,5
05761,2020,8,6
05761,2020,10,7
05761,2021,2,1
05761,2021,11,2
05761,2021,2,5
05761,2021,22,7
05761,2022,2,1
05761,2022,13,2
05761,2022,7,6
05761,2022,31,7
05761,2023,1,1
05761,2023,20,2
05761,2023,10,6
05761,2023,16,7
05761,2024,2,2
05761,2024,1,3
05761,2024,1,6
05761,2024,3,7
05789,2011,1,1
05789,2016,6,3
05789,2017,1,1
05789,2017,5,3
05789,2018,2,3
05789,2019,3,3
05789,2020,2,2
05789,2020,1,3
05789,2020,5,7
05789,2021,2,2
05789,2021,1,3
05789,2021,11,7
05789,2022,4,1
05789,2022,3,2
05789,2022,11,6
05789,2022,24,7
05789,2023,2,3
05789,2023,10,6
05789,2023,33,7
05789,2024,1,3
05790,2012,2,5
05790,2015,1,3
05790,2016,1,1
05790,2016,2,5
05790,2017,1,3
05790,2018,4,3
05790,2019,1,3
05790,2020,10,2
05790,2020,6,6
05790,2020,1,7
05790,2021,2,1
05790,2021,4,2
05790,2021,1,3
05790,2021,3,7
05790,2022,7,2
05790,2022,2,5
05790,2022,7,6
05790,2022,10,7
05790,2023,1,1
05790,2023,9,2
05790,2023,19,6
